0.5899672027172508, 0.43809280671708734, 0.9756949598971875, 0.8992019661237837, 0.9780470334402688
0.5913975982040776, 0.4426047860665824, 0.9756944297172231, 0.9009268830958137, 0.9780639065209557
0.5954300783629733, 0.4556443177426276, 0.9756440626206159, 0.9059139244308042, 0.9780883997025982
0.6018994049755064, 0.4761494466841828, 0.9755915748041515, 0.9137621960948361, 0.978159157782899
0.6106153037295434, 0.5030919025483377, 0.9755581734664014, 0.9240862230552952, 0.978304483993978
0.6214192126983068, 0.5354682353108037, 0.9755618847261514, 0.9365099157586214, 0.9785521372750302
0.6341909586320279, 0.5722820864668986, 0.9756212648821515, 0.9506585254339778, 0.9789342309086536
0.6488370734475536, 0.612395267119815, 0.9757713058120447, 0.96610300161028, 0.9794801567128189
0.6652657581346442, 0.6547653238874294, 0.9760231412950812, 0.9824471429931365, 0.9802078763540647
0.6834019044121943, 0.6983427118680128, 0.022067150473556736, 0.03158347780267165, 0.0014069972121316249
0.7030869503534263, 0.7419874692848558, 0.022537950281843654, 0.0490210274954313, 0.002512456143597521
0.7241105927712452, 0.7846730986749497, 0.023080324385309332, 0.06660070015673751, 0.00375725406396313
0.7463359676867485, 0.8254298347321358, 0.02373827772098959, 0.08390149001183912, 0.005208339003051292
0.7692139501114107, 0.8633375527874992, 0.024407364835919904, 0.10066797795216893, 0.006728004850738553
0.7922004222754471, 0.897593138245629, 0.02506266727177871, 0.11651066659694598, 0.008283049738576102
0.8144341425555176, 0.9275902661801887, 0.025613524254673, 0.13108899713474734, 0.009730324627186565
0.8351707044322231, 0.9528272115790333, 0.026115074500888576, 0.1439310140473806, 0.011145486233199033
0.8533335558763884, 0.9729423069422433, 0.026559365310961126, 0.15459627021062355, 0.012432739001744995
0.867567409682292, 0.9877139422821222, 0.026829226912783243, 0.1627643185538854, 0.013380897277773349
0.8768407787894213, 0.9968495924149109, 0.026985630002247962, 0.16796320355897368, 0.013993226818836425
0.8801271833560048, 1.0, 0.027037587638748087, 0.16978398649563642, 0.014209855403141448
0.8793894531282599, 0.9994965021079546, 0.027259733043784363, 0.16887225424458288, 0.014304562372159178
0.8773081192051876, 0.9980126016303404, 0.027895949000928844, 0.1662664430241086, 0.014571810198525397
0.874103499211363, 0.9955447528073555, 0.028903290933074317, 0.16216834063389524, 0.014987649993522907
0.8700242850108907, 0.9920539522811648, 0.030239344443077725, 0.15678174604770773, 0.015525411403807633
0.8653308519782686, 0.987495878054229, 0.03186010459390333, 0.15031112863067203, 0.016154614025557797
0.860271891977601, 0.9818368454084185, 0.033722626808443845, 0.1429542538343034, 0.01684858750542933
0.8550810752167709, 0.9750804001035364, 0.035782375969699146, 0.13490888711011714, 0.01757957290422729
0.8499670358099594, 0.9672726370170236, 0.03799375660074053, 0.1263613972564904, 0.01832253274738383
0.8450983501214251, 0.9585092916635644, 0.040311173224639354, 0.11749614189771705, 0.0190540624391072
0.8406085439842439, 0.9489375130749892, 0.04268690964460977, 0.10848876357039713, 0.019754567434083388
0.8365593730962138, 0.9387735925992903, 0.04505893480483013, 0.09952630146426883, 0.020397921671893682
